Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
5464	546400	56	4.537334	106.246118
5464	546400	61	3.817902	77.750408
5464	546400	62	3.445319	139.352646
5465	546500	8	4.746103	57.661529
5465	546500	9	3.470784	121.681689
5465	546500	15	3.812297	95.734378
5465	546500	16	4.684997	80.948639
5465	546500	22	4.395708	50.151572
5465	546500	33	5.021870	174.094487
5465	546500	35	4.976934	11.321064
5465	546500	36	4.005904	71.847177
5465	546500	39	4.371276	72.556979
5465	546500	41	3.969313	46.241048
5465	546500	43	4.539127	88.720239
5465	546500	45	3.433905	46.902831
5465	546500	48	4.172218	133.209809
5465	546500	49	3.604762	127.984584
5465	546500	50	5.026716	128.775589
5465	546500	54	4.817115	148.936949
5465	546500	55	3.437275	6.323889
5465	546500	56	4.607858	116.856139
5465	546500	61	3.438346	66.107984
5465	546500	62	4.009177	157.427657
5465	546500	63	5.192823	87.235889
5466	546600	8	4.315765	45.933001
5466	546600	9	3.282029	118.220146
5466	546600	11	5.062264	95.180690
5466	546600	15	4.045388	115.589269
5466	546600	16	4.141336	115.988547
5466	546600	22	3.983482	28.480615
5466	546600	26	4.971675	68.627010
5466	546600	36	3.525533	59.105029
5466	546600	39	4.855361	67.707289
5466	546600	41	4.056776	48.544041
5466	546600	43	4.973289	103.879787
5466	546600	45	3.522999	55.437159
5466	546600	48	5.140878	161.396778
5466	546600	49	4.169668	135.866207
5466	546600	50	5.006249	122.706257
5466	546600	55	3.152720	17.502551
5466	546600	56	4.980179	120.146530
5466	546600	61	3.808846	79.559822
5466	546600	62	4.051869	158.183754
5466	546600	63	4.383141	81.071889
5467	546700	8	4.150497	46.967828
5467	546700	9	3.573718	148.245429
5467	546700	11	4.935170	104.743529
5467	546700	15	4.531254	115.116480
5467	546700	16	4.531421	126.071328
5467	546700	22	3.767812	47.222460
5467	546700	26	4.861069	69.267664
5467	546700	36	3.784951	47.136420
5467	546700	39	4.739000	68.889997
5467	546700	41	3.742650	41.066395
5467	546700	43	5.208251	122.958896
5467	546700	45	4.349904	65.957132
5467	546700	48	5.078207	155.301513
5467	546700	49	4.647966	108.892636
5467	546700	50	4.639238	95.782712
5467	546700	55	3.281297	30.641155
5467	546700	56	5.037028	105.564731
5467	546700	60	5.040219	53.878015
5467	546700	61	3.571861	76.443593
5467	546700	62	3.835312	163.844685
5467	546700	63	4.345004	88.410166
5468	546800	8	4.476189	58.593036
5468	546800	9	3.419144	132.961169
5468	546800	11	4.754693	106.402812
5468	546800	15	4.335950	118.058946
5468	546800	16	4.225745	131.152291
5468	546800	22	3.547456	55.372912
5468	546800	26	4.430682	65.055878
5468	546800	36	3.983300	59.355064
5468	546800	39	5.038647	47.824563
5468	546800	41	4.058167	51.806421
5468	546800	43	5.197756	107.286046
5468	546800	45	4.179947	68.583506
5468	546800	49	4.552810	118.726306
5468	546800	50	4.537415	93.056194
5468	546800	55	3.253251	13.978285
5468	546800	56	4.941323	101.438140
5468	546800	60	4.887090	88.659822
5468	546800	61	3.946151	85.156278
5468	546800	62	3.665967	168.661635
5468	546800	63	4.813010	81.441858
5469	546900	8	4.517322	68.978613
5469	546900	9	3.331530	126.912312
5469	546900	11	4.403120	112.508244
5469	546900	15	4.158392	120.615349
5469	546900	16	4.211595	143.393801
5469	546900	22	4.063629	41.600927
5469	546900	26	4.940507	56.857975
5469	546900	36	3.993005	44.716898
5469	546900	39	4.303732	47.118441
5469	546900	41	3.753746	55.394391
5469	546900	43	4.703113	133.641645
5469	546900	45	3.938553	74.231282
5469	546900	48	5.217136	151.158258
5469	546900	49	3.938835	114.890223
5469	546900	50	4.382211	105.906561
5469	546900	54	5.216986	131.280211
5469	546900	55	3.843862	17.695544
5469	546900	56	5.012576	107.482543
5469	546900	60	5.139896	78.867563
5469	546900	61	4.235882	72.183679
5469	546900	62	3.590180	164.973979
5469	546900	63	5.045630	80.640764
5470	547000	8	4.605128	56.018932
5470	547000	9	3.346796	112.491225
5470	547000	11	4.324729	92.503195
5470	547000	15	4.722881	150.162972
5470	547000	16	4.652808	95.465776
5470	547000	22	4.760811	45.443353
5470	547000	36	3.867909	48.730746
5470	547000	39	3.663713	64.605195
5470	547000	41	3.698948	51.383267
5470	547000	43	4.479143	120.311975
5470	547000	45	3.743046	60.379324
5470	547000	48	4.714893	162.941955
5470	547000	49	4.168954	98.347565
5470	547000	50	5.034654	104.998886
5470	547000	54	5.198674	141.242846
5470	547000	55	4.502897	12.340148
5470	547000	56	4.899541	123.515281
5470	547000	61	3.980429	53.148767
5470	547000	62	3.793981	174.801391
5470	547000	63	5.087012	71.359635
5471	547100	8	4.520893	63.387688
5471	547100	9	3.192703	100.526372
5471	547100	11	4.318202	108.577595
5471	547100	15	5.007306	144.423911
5471	547100	16	5.191840	93.279529
5471	547100	22	4.749028	50.745660
5471	547100	36	3.935964	46.458693
5471	547100	39	3.280796	92.398289
5471	547100	41	3.877780	69.873835
5471	547100	43	4.471621	109.222617
5471	547100	45	3.077001	55.893112
5471	547100	48	4.544997	156.637034
5471	547100	49	4.113724	113.121028
5471	547100	50	5.167599	150.684988
5471	547100	54	5.119958	147.078048
5471	547100	55	4.201547	20.756144
5471	547100	56	4.556186	123.596932
5471	547100	61	3.860894	53.106396
5471	547100	62	4.270917	178.422516
5471	547100	63	5.220443	85.968803
5472	547200	8	3.862757	53.425471
5472	547200	9	3.362112	108.846938
5472	547200	11	4.714465	83.179458
5472	547200	15	4.672382	138.928124
5472	547200	16	5.018452	99.578804
5472	547200	22	4.587994	53.833746
5472	547200	35	5.109119	11.620010
5472	547200	36	4.056979	83.634997
5472	547200	39	3.860188	72.038757
5472	547200	41	4.111996	52.275376
5472	547200	43	4.251621	107.631010
5472	547200	45	2.924870	53.939138
5472	547200	48	4.340263	164.642949
5472	547200	49	3.519426	110.401220
5472	547200	50	5.111961	114.450369
5472	547200	54	5.123675	135.638765
5472	547200	55	3.650729	23.534694
5472	547200	56	4.447313	108.226078
5472	547200	61	4.124061	65.798124
5472	547200	62	4.547489	173.157398
5473	547300	8	4.245850	64.476234
5473	547300	9	3.273245	69.203716
5473	547300	10	4.882472	106.813988
5473	547300	11	4.530183	98.476134
5473	547300	15	4.403626	112.774540
5473	547300	16	4.612056	109.607911
5473	547300	22	4.600706	49.626076
5473	547300	26	5.214170	61.514651
5473	547300	35	5.106689	23.348875
5473	547300	36	3.879527	69.679125
5473	547300	39	4.478914	60.351939
5473	547300	41	3.685383	57.451979
5473	547300	43	4.350889	113.800456
5473	547300	45	3.596191	58.213183
5473	547300	48	4.605801	150.519788
5473	547300	49	3.945865	112.438327
5473	547300	55	3.950272	52.532537
5473	547300	56	4.864366	116.417961
5473	547300	61	4.374623	72.553377
5473	547300	62	3.959916	165.399688
5473	547300	63	5.112312	73.999725
5474	547400	8	4.646002	64.306633
5474	547400	9	3.398750	98.410490
5474	547400	10	5.122843	116.471889
5474	547400	11	4.553124	75.732001
5474	547400	15	4.091255	100.987101
5474	547400	16	4.657427	123.329558
5474	547400	22	4.424452	42.456263
5474	547400	26	4.905108	54.575577
5474	547400	36	3.976220	55.109243
5474	547400	39	4.408251	50.651268
5474	547400	41	3.699617	46.381829
5474	547400	43	4.726272	126.238548
5474	547400	45	4.356307	60.602799
5474	547400	48	5.098740	158.963790
5474	547400	49	4.393210	98.747643
5474	547400	50	4.621799	97.595145
5474	547400	55	3.813494	34.094118
5474	547400	56	4.709511	100.044410
5474	547400	60	5.122046	93.715383
5474	547400	61	4.523008	80.092684
5474	547400	62	3.794702	160.081523
5474	547400	63	5.026116	77.120405
5475	547500	8	4.771239	87.720546
5475	547500	9	3.622158	128.032430
5475	547500	11	4.738845	70.259812
5475	547500	15	4.518469	136.060066
5475	547500	16	4.519001	103.597125
5475	547500	22	3.379757	46.059375
5475	547500	26	4.855778	60.286329
5475	547500	36	4.005479	70.721388
5475	547500	39	4.596873	56.212091
5475	547500	41	3.617686	44.118251
5475	547500	43	5.071456	116.429556
5475	547500	45	4.164070	58.723807
5475	547500	48	5.036295	159.525117
5475	547500	49	4.725534	107.277096
5475	547500	50	4.788412	96.903863
5475	547500	54	5.162663	135.371897
5475	547500	55	3.761472	44.571470
5475	547500	56	4.711097	99.206628
5475	547500	60	4.999436	60.333197
5475	547500	61	4.135429	74.897125
5475	547500	62	3.605935	158.398882
5475	547500	63	4.986098	82.459362
5476	547600	8	4.145023	49.095177
5476	547600	9	3.357047	115.192121
5476	547600	11	4.862969	94.204071
5476	547600	15	4.559964	126.550618
5476	547600	16	4.117845	99.605690
5476	547600	22	3.614075	43.069634
5476	547600	26	4.926706	80.250656
5476	547600	33	4.953456	152.738524
5476	547600	36	4.333437	61.764675
5476	547600	39	4.057493	57.765127
5476	547600	41	3.825171	44.136318
5476	547600	43	4.749331	109.562119
5476	547600	45	4.023888	67.107831
5476	547600	48	5.137765	144.258880
5476	547600	49	4.764093	106.795946
5476	547600	50	4.699539	95.594077
5476	547600	54	4.907116	126.339196
5476	547600	55	4.003590	16.525770
5476	547600	56	5.211732	105.671803
5476	547600	60	5.202497	78.920858
5476	547600	61	3.896695	63.869615
5476	547600	62	3.568661	165.545991
5476	547600	63	4.374960	92.537452
5477	547700	8	4.025904	31.968505
5477	547700	9	2.875588	101.928195
5477	547700	11	4.517215	97.391933
5477	547700	15	5.021013	130.415545
5477	547700	16	4.428564	126.462425
5477	547700	22	3.868433	31.101449
5477	547700	33	5.026125	157.931363
5477	547700	36	4.237238	56.801162
5477	547700	39	4.218421	63.007179
5477	547700	41	3.535355	41.706071
5477	547700	43	4.676253	116.845576
5477	547700	45	4.597982	63.659123
5477	547700	48	4.825787	147.240159
5477	547700	49	4.329227	94.818246
5477	547700	54	5.111224	129.682373
5477	547700	55	4.461291	38.058689
5477	547700	60	4.808543	83.599569
5477	547700	61	3.659665	68.741221
5477	547700	62	3.564153	178.391417
5477	547700	63	4.570009	64.978577
5478	547800	8	4.450161	13.481309
5478	547800	9	3.121442	91.804249
5478	547800	11	4.560889	113.077236
5478	547800	15	4.788584	119.796771
5478	547800	16	4.394169	97.063530
5478	547800	22	4.442256	30.525868
5478	547800	36	4.749196	62.375024
5478	547800	39	4.297471	80.050193
5478	547800	41	3.050670	62.129187
5478	547800	43	4.541853	112.769178
5478	547800	45	4.478844	51.851532
5478	547800	48	4.529389	154.808315
5478	547800	49	4.263316	125.626541
5478	547800	54	5.074832	134.849274
5478	547800	55	4.815311	48.735993
5478	547800	60	4.698129	111.740450
5478	547800	61	4.254142	44.693532
5478	547800	62	3.672948	170.370736
5479	547900	8	5.101143	48.619053
5479	547900	9	3.544247	100.722581
5479	547900	10	4.939048	109.022191
5479	547900	11	4.358704	82.950177
5479	547900	15	4.290323	111.863609
5479	547900	16	4.697692	98.920026
5479	547900	22	4.342745	26.014802
5479	547900	36	4.553339	82.616560
5479	547900	39	4.201512	58.633778
5479	547900	41	3.314816	43.325838
5479	547900	43	4.039458	102.529217
5479	547900	45	4.260186	69.442110
5479	547900	48	4.342200	157.778817
5479	547900	49	4.312599	124.944384
5479	547900	54	5.151718	146.699069
5479	547900	55	4.489099	54.185278
5479	547900	56	5.190900	100.737231
5479	547900	60	4.842418	93.059617
5479	547900	61	4.350847	54.228437
5479	547900	62	3.747405	153.855593
5480	548000	9	3.871350	109.960399
5480	548000	10	4.953482	97.597996
5480	548000	11	4.585900	86.430024
5480	548000	15	4.105794	128.266434
5480	548000	16	4.934163	100.123148
5480	548000	22	4.569986	34.234956
5480	548000	36	4.389793	55.609312
5480	548000	39	4.490756	46.759167
5480	548000	41	3.532420	55.325797
5480	548000	43	3.383888	87.221990
5480	548000	45	3.709892	39.125472
5480	548000	48	3.800767	153.180468
5480	548000	49	3.681701	89.710595
5480	548000	54	5.006056	154.825843
5480	548000	55	3.752795	19.130502
5480	548000	56	4.431395	113.556645
5480	548000	60	4.466617	87.335428
5480	548000	61	4.179415	71.858234
5480	548000	62	4.203284	169.663886
5480	548000	66	4.776403	79.857116
5481	548100	9	4.170641	123.448066
5481	548100	10	4.971291	93.780522
5481	548100	11	4.741969	89.620616
5481	548100	15	4.281395	104.517735
5481	548100	16	4.971477	98.855098
5481	548100	22	4.664100	32.110912
5481	548100	36	4.782784	60.050033
5481	548100	39	4.922994	41.300264
5481	548100	41	3.382674	31.758887
5481	548100	43	3.343623	96.209707
5481	548100	45	3.386579	49.688242
5481	548100	48	3.707414	148.367115
5481	548100	49	4.001357	92.222649
5481	548100	54	4.368076	131.458639
5481	548100	55	3.481474	29.937099
5481	548100	56	4.548373	99.412138
5481	548100	60	4.257701	52.389735
5481	548100	61	4.158900	77.429662
5481	548100	62	4.305950	173.957210
5481	548100	66	5.004497	91.141212
5482	548200	9	4.031949	108.996420
5482	548200	10	4.755274	105.252166
5482	548200	11	4.589617	78.180551
5482	548200	15	4.500552	107.569229
5482	548200	22	5.138254	33.894193
5482	548200	36	4.663885	78.526844
5482	548200	39	4.902634	39.281559
5482	548200	41	3.292930	47.331787
5482	548200	43	3.278797	102.498804
5482	548200	45	3.702404	51.706233
5482	548200	48	3.668262	162.392283
5482	548200	49	3.827689	104.271876
5482	548200	54	4.293203	152.358451
5482	548200	55	3.815945	25.291664
5482	548200	56	4.432800	90.694605
5482	548200	60	4.719017	53.875652
5482	548200	61	4.048799	57.311376
5482	548200	62	4.364195	162.713839
5482	548200	66	5.025464	117.897904
5483	548300	8	5.031693	64.439722
5483	548300	9	3.985023	95.727142
5483	548300	10	4.847314	101.275022
5483	548300	11	4.319217	61.536790
5483	548300	15	4.387687	96.374253
5483	548300	35	5.210680	56.323082
5483	548300	36	4.487662	60.058427
5483	548300	39	5.113155	66.516215
5483	548300	41	3.665217	40.295879
5483	548300	43	3.148720	104.556866
5483	548300	45	4.125398	61.789678
5483	548300	48	3.569112	166.621078
5483	548300	49	2.998268	85.037546
5483	548300	54	4.491030	167.711620
5483	548300	55	4.180562	28.513600
5483	548300	56	4.655592	109.800146
5483	548300	61	3.757758	60.372537
5483	548300	62	4.278153	164.774168
5483	548300	66	4.845966	101.039438
5484	548400	8	5.108243	55.198178
5484	548400	9	3.905669	129.350406
5484	548400	10	4.566307	89.744777
5484	548400	11	4.469148	88.602974
5484	548400	15	4.576777	132.606251
5484	548400	36	5.036020	68.169312
5484	548400	39	4.567005	63.713693
5484	548400	41	3.216208	47.652265
5484	548400	43	3.766797	124.077487
5484	548400	45	4.037669	55.471233
5484	548400	48	3.819479	157.139377
5484	548400	49	2.765938	55.912235
5484	548400	54	4.828262	165.047849
5484	548400	55	4.379925	39.128096
5484	548400	56	4.556720	106.035456
5484	548400	61	3.802162	62.577277
5484	548400	62	4.298467	145.220946
5484	548400	66	4.607081	85.262825
5485	548500	8	5.040759	58.647204
5485	548500	9	3.491278	86.278206
5485	548500	10	4.734256	103.058086
5485	548500	11	4.082736	94.873342
5485	548500	15	4.110367	118.150228
5485	548500	30	4.876942	101.688084
5485	548500	33	5.199411	157.683940
5485	548500	39	4.456805	56.205497
5485	548500	41	2.764510	42.063049
5485	548500	43	3.300621	116.889277
5485	548500	45	4.423866	38.492787
5485	548500	48	3.936992	162.419056
5485	548500	49	3.114394	62.344917
5485	548500	54	4.452849	136.155811
5485	548500	55	4.513710	42.907984
5485	548500	56	4.831668	103.464239
5485	548500	60	5.018106	34.704615
5485	548500	61	4.204919	53.858653
5485	548500	62	3.949734	162.376951
5485	548500	66	4.592834	131.122127
5486	548600	9	3.965075	105.894418
5486	548600	10	4.726845	104.242812
5486	548600	11	4.927930	89.887968
5486	548600	15	4.418300	131.790257
5486	548600	33	4.463470	164.786436
5486	548600	35	5.188714	40.660096
5486	548600	39	4.986263	48.158210
5486	548600	41	3.169786	46.918989
5486	548600	43	3.597564	111.174100
5486	548600	45	4.075425	42.099716
5486	548600	48	3.753620	160.072156
5486	548600	49	2.743528	53.105628
5486	548600	54	4.069572	150.713576
5486	548600	55	4.260189	41.056899
5486	548600	56	5.103124	97.668733
5486	548600	60	4.672889	47.426707
5486	548600	61	3.985969	49.617615
5486	548600	62	3.707957	145.054738
5486	548600	66	3.909144	76.671358
5487	548700	9	3.872551	107.710345
5487	548700	11	5.051540	100.756664
5487	548700	15	4.169972	96.039958
5487	548700	22	4.921616	69.120988
5487	548700	33	4.476357	155.196307
5487	548700	35	5.030811	10.053799
5487	548700	39	4.796547	49.491788
5487	548700	41	3.189039	32.697913
5487	548700	43	3.539609	99.355851
5487	548700	45	4.178390	69.890108
5487	548700	48	3.561933	173.184618
5487	548700	49	2.946282	71.834227
5487	548700	54	3.910752	140.446378
5487	548700	55	4.309278	51.641269
5487	548700	56	5.171056	88.631524
5487	548700	60	4.194795	26.518142
5487	548700	61	4.043531	51.851626
5487	548700	62	3.595553	155.752372
5487	548700	66	4.509571	86.662455
5488	548800	9	3.750405	112.795834
5488	548800	15	4.139858	103.591150
5488	548800	22	4.529000	62.647074
5488	548800	33	4.437905	161.495833
5488	548800	35	5.086271	11.880658
5488	548800	39	4.744905	47.331803
5488	548800	41	3.547746	41.973206
5488	548800	43	3.867657	105.400541
5488	548800	45	4.172135	65.384663
5488	548800	48	3.848781	136.576937
5488	548800	49	2.924492	80.322885
5488	548800	54	4.413417	134.568805
5488	548800	55	3.905871	30.087171
5488	548800	56	5.052048	88.788450
5488	548800	60	3.899518	57.346297
5488	548800	61	3.891437	42.766268
5488	548800	62	3.623506	149.102564
5488	548800	63	5.075767	59.891908
5489	548900	8	4.747661	42.702247
5489	548900	9	3.430230	114.891986
5489	548900	15	4.555331	123.517645
5489	548900	22	3.696717	34.585057
5489	548900	33	4.918226	153.776998
5489	548900	36	4.735873	69.021183
5489	548900	41	3.596679	45.400401
5489	548900	43	4.420670	118.139303
5489	548900	45	4.261377	55.817638
5489	548900	48	4.367706	159.065743
5489	548900	49	3.343688	96.005484
5489	548900	54	5.036293	124.031083
5489	548900	55	3.588924	13.039277
5489	548900	56	4.901974	88.232332
5489	548900	60	4.130933	92.208369
5489	548900	61	3.781809	78.088971
5489	548900	62	3.833006	164.916823
5489	548900	63	4.863759	81.036451
5490	549000	8	4.902056	52.475752
5490	549000	9	3.347129	125.455017
5490	549000	15	4.683890	120.831781
5490	549000	16	4.761042	126.917420
5490	549000	22	3.442682	47.127058
5490	549000	36	4.164813	69.362132
5490	549000	39	4.697887	47.819767
5490	549000	41	3.827929	49.381518
5490	549000	43	4.453951	127.733127
5490	549000	45	4.446055	70.891691
5490	549000	48	4.888866	160.154579
5490	549000	49	4.021719	115.581248
5490	549000	50	5.019278	107.817523
5490	549000	54	4.950244	148.567195
5490	549000	55	3.402370	4.823836
5490	549000	56	4.626780	90.709979
5490	549000	60	4.198321	80.476510
5490	549000	61	3.751039	74.840913
5490	549000	62	4.394597	165.618381
5490	549000	63	4.741690	72.850704
5491	549100	8	4.600475	58.904330
5491	549100	9	3.973234	150.282227
5491	549100	15	4.158149	124.259896
5491	549100	16	4.479409	93.094041
5491	549100	22	3.581737	52.622679
5491	549100	36	3.630022	65.374530
5491	549100	39	4.302488	52.836222
5491	549100	41	3.814934	58.969710
5491	549100	43	4.711791	116.653991
5491	549100	45	3.753528	67.626211
5491	549100	49	4.031532	107.585263
5491	549100	50	4.489938	114.250488
5491	549100	55	3.061911	27.711853
5491	549100	56	4.613579	104.404061
